name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"anonyme-theatre-de-la-societe-de-la-rue-du-perron","fre001580","","[anonyme]","0","Théâtre de la Société de la Rue du Perron","Prologue pour la Rentrée de la Troupe","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_THEATREDESOCIETEDELARUEPERRON.xml","","","","","1865","1","false","0","0","0","le-recitant","0","0","1865-02-07","1865","1865","0","1","0","1","0","0","1","0","","1","","0","1","935","883","0","0","92"
"anonyme-vende","fre000038","","[anonyme]","0","Vende","Ou le Triomphe et le Sacrifice de la Chasteté","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VENDE.xml","","","","","1644","0","false","","","","","","","","1644","1644","","0","0","0","0","0","","","","36","","5","36","3241","0","1273","0","0"
"anonyme-vierges-folles-vierges-sages","fre000039","","[anonyme]","0","Les Vierges Sages et les Vierges Folles","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VIERGESFOLLESVIERGESSAGES.xml","","","","","1834","21","false","1","1","1","several characters","20","1","","","1834","20","21","3","17","1","0","1","210","","1","","0","1","1623","1525","21","47","59"
"anonyme-voila-bien-le-diable","fre000040","","[anonyme]","0","Oh ! Voilà Bien le Diable !","Petite Pièce en un Acte et en Prose Melée D'Airs.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_VOILABIENLEDIABLE.xml","","","","","1772","9","false","0.9365079365079365","0.8888888888888888","1.1111111111111112","several characters","7.111111111111111","2","","","1772","8","9","3","3","3","0","1","32","","6","","1","6","3705","3137","279","62","240"
"anonyme-zelamire","fre000041","","[anonyme]","0","Zélamire","Ou la Sauvage","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANONYME_ZELAMIRE.xml","","","","","1786","7","false","0.9238095238095239","0.9047619047619048","1.0952380952380953","several characters","5.428571428571429","2","","","1786","6","7","2","5","0","0","1","19","","16","","2","16","7819","7687","45","0","820"
"anseaume-cendrillon","fre000042","","Anseaume","0","Cendrillon","Opéra-Comique","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_CENDRILLON.xml","","","","","1759","11","false","0.8722943722943725","0.6727272727272727","1.3636363636363635","cendrillon|l-ainee|la-cadette","6.7272727272727275","3","1759-02-20","1759","1759","9","11","2","2","7","0","1","37","","15","","1","15","6595","6349","702","0","969"
"anseaume-chinois","fre000043","","Anseaume","0","Le Chinois Poli en France","Parodie du Chinois de Retour","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_CHINOIS.xml","","","","","1755","5","false","1","1","1","several characters","4","1","1755-08-23","1755","1755","4","5","1","2","2","0","1","10","","6","","1","6","3738","3603","448","0","560"
"anseaume-ressource-comique","fre000044","","Anseaume","0","La Ressource Comique","Pièce en un Acte Mêlée d'Ariettes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_RESSOURCECOMIQUE.xml","","","","","1772","15","false","0.6844444444444444","0.3047619047619048","2.1333333333333333","le-chevalier|la-marquise","4.266666666666667","4","1772-08-22","1772","1772","8","15","4","8","3","0","1","32","","27","","1","27","9079","8691","145","367","326"
"anseaume-tableau-parlant","fre001462","","Anseaume","1","Le Tableau Parlant","Comédie-Parade en un Acte et en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ANSEAUME_TABLEAUPARLANT.xml","","","","","1769","7","false","0.9238095238095239","0.9047619047619048","1.0952380952380953","several characters","5.428571428571429","2","1769-09-20","1769","1787","6","7","2","3","2","0","1","19","","13","","0","12","7733","7531","231","0","1008"
"arago-mademoiselle-lange","fre001505","","Arago","0","Mademoiselle Lange","Vaudeville","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARAGO_MADEMOISELLELANGE.xml","","","","","1701","7","false","0.9238095238095239","0.8095238095238095","1.1904761904761905","julie|simon","4.857142857142857","2","1701-12-13","1701","1846","6","7","2","2","3","0","1","17","","18","","0","18","6126","5919","166","379","72"
"archambault-ce-n-est-pas","fre000045","","Archambault","0","Ca n'en Est pas ou Tout ce qui Reluit n'est pas or","Comédie-Proverbe en un Acte","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_CENESTPAS.xml","","","","","1779","11","false","0.8149350649350651","0.6727272727272727","1.3636363636363635","ragot","6.7272727272727275","3","1779-12-23","1779","1779","9","11","3","4","4","0","1","37","","23","","1","23","8223","7988","61","337","0"
"archambault-comedie-a-l-impromptu","fre000046","","Dorvigny","0","La Comédie à l'Impromptu","Ou les Dupes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_COMEDIEALIMPROMPTU.xml","","","","","1780","9","false","0.9722222222222222","0.9722222222222222","1.0277777777777777","several characters","7.777777777777778","2","1780-09-05","1780","1780","8","9","4","4","1","0","1","35","","14","","1","13","6379","6183","186","354","60"
"archambault-etrennes","fre000047","","Archambault","0","Les Etrennes de l'Amitié, de l'Amour et de la Nature","Comédie en un Acte, en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_ETRENNES.xml","","","","","1780","10","false","0.8607142857142858","0.5333333333333333","1.4666666666666666","monsieur-de-saint-franc","4.8","2","1780-01-01","1780","1783","9","10","2","4","4","0","1","24","","21","","1","21","7356","6625","302","3","691"
"archambault-hurlubrelu","fre000048","","Archambault","0","Hurlubrelu","Ou Tout de Travers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_HURLUBRELU.xml","","","","","1794","14","false","0.7514652014652015","0.27472527472527475","1.7252747252747254","hurlubrelu","3.5714285714285716","2","","","1794","13","14","3","3","8","0","1","25","","28","","1","28","9839","9584","382","382","0"
"archambault-janot-battus","fre000049","","Archambault","0","Janot","Ou les Battus Paient l'Amende","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_JANOTBATTUS.xml","","","","","1779","10","false","0.7749206349206349","0.5555555555555556","1.4444444444444444","ragot","5","2","1779-06-06","1779","1779","9","10","2","4","4","0","1","25","","22","","1","22","8419","8143","344","430","2"
"archambault-janot-degraisseur","fre000050","","Archambault","0","Janot chez le Dégraisseur","Ou à Quelque Chose Malheur Est Bon","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_JANOTDEGRAISSEUR.xml","","","","","1779","9","false","0.8373015873015873","0.6388888888888888","1.3611111111111112","madame-simon","5.111111111111111","2","1779-10-18","1779","1779","8","9","4","2","3","0","1","23","","17","","1","17","5730","5519","107","274","0"
"archambault-jocrisse-change","fre000051","","Archambault","0","Jocrisse Changé de Condition","Comédie-Folie en Deux Actes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_JOCRISSECHANGE.xml","","","","","1794","7","false","0.6285714285714287","0.5714285714285714","1.4285714285714286","jocrisse","3.4285714285714284","2","1794-01-04","1794","1799","6","7","2","2","3","0","1","12","","33","","2","33","10413","10170","303","415","0"
"archambault-on-fait-ce-qu-on-peut","fre000052","","Dorvigny","0","On Fait ce qu'on Peut, Non pas ce qu'on Veut","Proverbe à Deux Acteurs","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARCHAMBAULT_ONFAITCEQUONPEUT.xml","","","","","1779","11","false","0.4626262626262626","0.2545454545454545","1.7454545454545454","franville","2.5454545454545454","2","","1779","1785","10","11","0","3","8","0","1","14","","15","","1","15","8685","8498","398","386","52"
"arene-naze","fre000053","","Arène","0","Mon Ami Naze","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARENE_NAZE.xml","","","","","1881","1","false","0","0","0","l-ami","0","0","","","1881","0","1","0","1","0","0","1","0","","1","","1","1","989","948","4","35","0"
"aristophane-guepes","fre000054","","Aristophane","0","Les Guêpes","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARISTOPHANE_GUEPES.xml","","","","","1897","8","false","0.8470238095238095","0.6071428571428571","1.3928571428571428","philokleon","4.25","2","","","1897","7","8","0","4","4","0","1","17","","12","","0","12","15472","15353","4","511","0"
"armand-cri-nature","fre000055","","Armand","0","Le Cri de la Nature","Comédie en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARMAND_CRINATURE.xml","","","","","1669","8","false","0.9404761904761906","0.9285714285714286","1.0714285714285714","several characters","6.5","2","1669-10-20","1669","1771","7","8","3","3","2","0","1","26","","14","","1","14","9017","8548","313","0","942"
"arnault-horatius-cocles","fre000056","","Arnault","0","Horatius Coclès.","Acte Lyrique.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARNAULT_HORATIUSCOCLES.xml","","","","","1794","13","false","0.8472527472527472","0.4358974358974359","1.564102564102564","horace","5.230769230769231","2","1930-04-17","1930","1794","12","13","0","2","11","0","1","34","","9","","0","9","2451","2249","129","0","301"
"arnault-lucrece","fre001581","","Arnault","0","Lucrèce","Tragédie en Cinq Actes, en Vers.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARNAULT_LUCRECE.xml","","","","","1792","13","false","0.7371794871794871","0.5512820512820513","1.5384615384615385","lucrece","6.615384615384615","3","1792-05-04","1792","1792","10","13","1","8","4","0","1","43","","26","","0","26","12893","12479","205","0","1356"
"arnould-heroine-americaine","fre000057","","Arnould","0","L'Héroïne Américaine","Pantomime en Trois Actes","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARNOULD_HEROINEAMERICAINE.xml","","","","","1786","0","false","","","","","","","","","1786","","0","0","0","0","0","","","","39","","3","39","3287","0","54","0","0"
"artaud-centenaire-moliere","fre000058","","Artaud","0","Le Centenaire de Molière","Comédie en un Acte, en vers et en Prose","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ARTAUD_CENTENAIREMOLIERE.xml","","","","","1773","18","false","0.8304658304658304","0.39869281045751637","1.65359477124183","momus","6.777777777777778","3","1773-02-18","1773","1773","15","18","4","12","2","0","1","61","","26","","1","25","8567","7836","276","81","768"
"aubignac-pucelle","fre000059","","Aubignac","2","La Pucelle d'Orléans","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUBIGNAC_PUCELLE.xml","","","","","1642","15","false","0.7318622118622119","0.5619047619047619","1.5047619047619047","le-comte","7.866666666666666","3","","","1642","13","15","1","4","10","0","1","59","","32","","5","32","16009","15498","146","0","1688"
"aubignac-pucelle-prose","fre000060","","Aubignac","0","La Pucelle d'Orléans","Tragédie en Prose","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUBIGNAC_PUCELLE_PROSE.xml","","","","","1642","13","false","0.713924963924964","0.5641025641025641","1.5","le-comte","6.769230769230769","3","","","1642","11","13","1","4","8","0","1","44","","32","","0","32","20313","17673","271","255","0"
"aubryet-hommage-a-racine","fre001506","","Aubryet","0","Hommage à Racine vers Dits par Madame Provost-Ponsin au Théâtre Français Représentation du 21 Décembre 1871 232ème Anniversaire de la Naissance de Racine","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUBRYET_HOMMAGEARACINE.xml","","","","","1872","1","false","0","0","0","recitant","0","0","","","1872","0","1","0","1","0","0","1","0","","1","","0","1","901","850","0","0","114"
"aude-ecole-tragique","fre000061","","Aude","0","L'Ecole Tragique ou Cadet Roussel Maitre de Déclamation","Comédie ou Non en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUDE_ECOLETRAGIQUE.xml","","","","","1802","21","false","0.9036075036075036","0.45714285714285713","1.2","cadet|blanchet-fils|la-mere-roussel","9.142857142857142","2","","","1802","14","21","4","11","6","0","2","96","","30","","1","29","10515","10171","268","363","300"
"audiffret-albert-durer","fre000062","","Audiffret","0","Albert Durer","Pièce en un Acte.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUDIFFRET_ALBERTDURER.xml","","","","","1861","7","false","0.7333333333333334","0.6666666666666666","1.3333333333333333","l-empereur","4","2","","","1861","6","7","0","0","7","0","1","14","","15","","0","15","5393","5154","300","175","76"
"audiffret-comedie-au-chateau","fre000063","","Audiffret","0","La Comédie au Chateau","Pièce en un Acte.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUDIFFRET_COMEDIEAUCHATEAU.xml","","","","","1861","9","false","0.7407407407407407","0.4444444444444444","1.5555555555555556","dolicard","3.5555555555555554","2","","","1861","8","9","0","6","3","0","1","16","","11","","0","11","5172","5049","139","160","198"
"audiffret-epreuve","fre000064","","Audiffret","0","L'Epreuve","Pièce en un Acte.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUDIFFRET_EPREUVE.xml","","","","","1861","1","false","0","0","0","boulouard","0","0","","","1861","0","1","0","1","0","0","1","0","","7","","0","7","2701","2574","435","43","56"
"audinot-dorothee","fre000065","","Audinot","0","Dorothée","Pantomime à Spectacle","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUDINOT_DOROTHEE.xml","","","","","1782","0","false","","","","","","","","1782","1782","","0","0","0","0","0","","","","53","","4","53","3916","0","3278","0","0"
"audinot-musicomanie","fre000066","","Audinot","0","La Musicomanie","Comédie en un Acte et en Prose","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUDINOT_MUSICOMANIE.xml","","","","","1779","9","false","0.7777777777777778","0.5555555555555556","1.4444444444444444","le-baron","4.444444444444445","2","","1779","1783","8","9","2","5","2","0","1","20","","17","","1","17","6559","6398","75","397","11"
"auger-mort-de-caton","fre001582","","Auger","0","La Mort de Caton","Ou l'Illustre Désespéré","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AUGER_MORTDECATON.xml","","","","","1646","13","false","0.819047619047619","0.358974358974359","1.8461538461538463","caton|cornelie|portius","4.3076923076923075","3","","1646","1648","8","13","3","9","1","0","1","28","","33","","0","33","19362","17557","37","0","2030"
"aure-dipne","fre000067","","d'Aure","0","Dipné, Infante D'Irlande. Tragédie","Dédiée à Madame Eléonor de Roham, Abbesse de l'Abbaye Royale de Malnoüe.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AURE_DIPNE.xml","","","","","1668","15","false","0.7199470899470899","0.4857142857142857","1.542857142857143","trophime","6.8","3","","","1668","10","15","2","11","2","0","1","51","","28","","5","28","23163","19170","87","0","2042"
"aure-genevieve-69","fre000068","","d'Aure","0","Geneviève ou L'Innocence Reconnue Tragédie Chrétienne","","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AURE_GENEVIEVE69.xml","","","","","1669","22","false","0.7937229437229437","0.21212121212121213","1.1090909090909091","orismond|sifroy","4.454545454545454","2","","","1669","7","22","8","0","14","0","6","49","","38","","5","34","22864","21478","1391","0","2277"
"aure-genevieve-70","fre000069","","d'Aure","0","Geneviève ou L'Innocence Reconnue Tragédie","Dédiée à Madame la Duchesse de Roanez.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/AURE_GENEVIEVE70.xml","","","","","1670","12","false","0.8430555555555553","0.7272727272727273","1.2878787878787878","genevieve|sifroy|gertrude","8","3","","","1670","10","12","5","7","0","0","1","48","","26","","5","26","23735","22523","164","0","2448"
"baculard-coligni","fre000070","","Baculard d'Arnaud","0","Le Coligny","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/BACULARD_COLIGNI.xml","","","","","1739","20","false","0.78007326007326","0.3157894736842105","1.9526315789473685","coligny","6","4","","1739","1744","14","20","0","14","6","0","1","60","","15","","3","15","16117","11007","311","0","1148"
"balzac-vautrin","fre001823","Q3555108","Balzac","0","Vautrin","Drame en Cinq Actes","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/BALZAC_VAUTRIN.xml","","","","","1840","22","false","0.771855491507898","0.4458874458874459","1.5974025974025974","vautrin","9.363636363636363","3","","1840","1840","18","22","4","3","15","0","1","103","","61","1","0","61","26513","25328","937","1235","0"
"banville-ancien-pierrot","fre000071","","Banville","0","Ancien Pierrot","Monologue","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/BANVILLE_ANCIENPIERROT.xml","","","","","1877","1","false","0","0","0","pierrot","0","0","","","1877","0","1","0","1","0","0","1","0","","1","","0","1","1036","994","6","0","110"
"banville-feuilleton-d-aristophane","fre001825","","Banville","1","Feuilleton d'Aristophane","Comédie Satitique","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/BANVILLE_FEUILLETONDARISTOPHANE.xml","","","","","1853","19","false","0.7354837886571634","0.22807017543859648","1.7953216374269005","aristophane","4.105263157894737","3","","","1853","17","19","6","8","5","0","1","39","","30","","0","30","12828","12400","660","44","1301"
